date,away_WP,to_WP,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot,day_0,day_4,day_5,day_6,midweek,month_1,month_2,month_3,month_4,month_11,month_12,vet_day,thanksgiv,xmas,mlk_day,pres_day,xmas_sat,mlk_sat,xmas_sun,mlk_sun,xmas_fri,mlk_fri,xmas_mon,mlk_mon,spring_break,spring_break_ends,new_24_sq,new_24_cu,new_24_sqrt,ln_new_24,basedepth_sq,basedepth_cu,basedepth_sqrt,ln_basedepth,open_trails_sq,open_trails_cu,open_trails_sqrt,ln_open_trails,open_lifts_sq,open_lifts_cu,open_lifts_sqrt,ln_open_lifts,open_percent_sq,open_percent_cu,open_percent_sqrt,ln_open_percent,tot_snow_sq,tot_snow_cu,tot_snow_sqrt,ln_tot_snow,week_snow_tot_sq,week_snow_tot_cu,week_snow_tot_sqrt,ln_week_snow_tot,2day_snow_tot_sq,2day_snow_tot_cu,2day_snow_tot_sqrt,ln_2day_snow_tot,3day_snow_tot_sq,3day_snow_tot_cu,3day_snow_tot_sqrt,ln_3day_snow_tot,4day_snow_tot_sq,4day_snow_tot_cu,4day_snow_tot_sqrt,ln_4day_snow_tot,5day_snow_tot_sq,5day_snow_tot_cu,5day_snow_tot_sqrt,ln_5day_snow_tot,6day_snow_tot_sq,6day_snow_tot_cu,6day_snow_tot_sqrt,ln_6day_snow_tot,day_0_sq,day_0_cu,day_0_sqrt,ln_day_0,day_4_sq,day_4_cu,day_4_sqrt,ln_day_4,day_5_sq,day_5_cu,day_5_sqrt,ln_day_5,day_6_sq,day_6_cu,day_6_sqrt,ln_day_6,midweek_sq,midweek_cu,midweek_sqrt,ln_midweek,month_1_sq,month_1_cu,month_1_sqrt,ln_month_1,month_2_sq,month_2_cu,month_2_sqrt,ln_month_2,month_3_sq,month_3_cu,month_3_sqrt,ln_month_3,month_4_sq,month_4_cu,month_4_sqrt,ln_month_4,month_11_sq,month_11_cu,month_11_sqrt,ln_month_11,month_12_sq,month_12_cu,month_12_sqrt,ln_month_12,vet_day_sq,vet_day_cu,vet_day_sqrt,ln_vet_day,thanksgiv_sq,thanksgiv_cu,thanksgiv_sqrt,ln_thanksgiv,xmas_sq,xmas_cu,xmas_sqrt,ln_xmas,mlk_day_sq,mlk_day_cu,mlk_day_sqrt,ln_mlk_day,pres_day_sq,pres_day_cu,pres_day_sqrt,ln_pres_day,xmas_sat_sq,xmas_sat_cu,xmas_sat_sqrt,ln_xmas_sat,mlk_sat_sq,mlk_sat_cu,mlk_sat_sqrt,ln_mlk_sat,xmas_sun_sq,xmas_sun_cu,xmas_sun_sqrt,ln_xmas_sun,mlk_sun_sq,mlk_sun_cu,mlk_sun_sqrt,ln_mlk_sun,xmas_fri_sq,xmas_fri_cu,xmas_fri_sqrt,ln_xmas_fri,mlk_fri_sq,mlk_fri_cu,mlk_fri_sqrt,ln_mlk_fri,xmas_mon_sq,xmas_mon_cu,xmas_mon_sqrt,ln_xmas_mon,mlk_mon_sq,mlk_mon_cu,mlk_mon_sqrt,ln_mlk_mon,spring_break_sq,spring_break_cu,spring_break_sqrt,ln_spring_break,spring_break_ends_sq,spring_break_ends_cu,spring_break_ends_sqrt,ln_spring_break_ends
2016-02-05,,,,2.2,54.25,129.75,19.75,80.0,146.5,14.4,4.4,6.6,8.8,11.0,12.7,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,2943.0625,159661.140625,7.36545993133,3.99360299242,16835.0625,2184349.35938,11.3907857499,4.86560952205,390.0625,7703.734375,4.44409720866,2.98315349135,6400.0,512000.0,8.94427191,4.38202663467,21462.25,3144219.625,12.1037184369,4.98702542846,207.36,2985.984,3.7947331922,2.66722820658,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,161.29,2048.383,3.56370593624,2.54160199346,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-02-06,,,,2.2,54.0,130.0,19.0,80.0,148.7,14.9,4.4,6.6,8.8,11.0,13.2,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,2916.0,157464.0,7.34846922835,3.98898404656,16900.0,2197000.0,11.401754251,4.86753445046,361.0,6859.0,4.35889894354,2.94443897917,6400.0,512000.0,8.94427191,4.38202663467,22111.69,3288008.303,12.1942609452,5.00193085347,222.01,3307.949,3.86005181312,2.70136121295,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,174.24,2299.968,3.63318042492,2.58021682959,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-02-07,,,,2.2,55.5,130.0,20.5,80.0,150.9,15.4,4.4,6.6,8.8,11.0,13.2,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,3080.25,170953.875,7.44983221288,4.01638302075,16900.0,2197000.0,11.401754251,4.86753445046,420.25,8615.125,4.52769256907,3.02042488614,6400.0,512000.0,8.94427191,4.38202663467,22770.81,3436115.229,12.2841361113,5.01661736577,237.16,3652.264,3.92428337407,2.73436750942,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,174.24,2299.968,3.63318042492,2.58021682959,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-02-08,,,,2.2,55.0,131.0,20.25,80.0,153.1,15.4,4.4,6.6,8.8,11.0,13.2,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,3025.0,166375.0,7.4161984871,4.00733318523,17161.0,2248091.0,11.4455231423,4.8751973232,410.0625,8303.765625,4.5,3.00815479355,6400.0,512000.0,8.94427191,4.38202663467,23439.61,3588604.291,12.373358477,5.03109130266,237.16,3652.264,3.92428337407,2.73436750942,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,174.24,2299.968,3.63318042492,2.58021682959,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-02-09,,,,2.2,55.4,131.8,20.4,84.0,155.3,15.4,4.4,6.6,8.8,11.0,13.2,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,3069.16,170031.464,7.44311762637,4.01457959375,17371.24,2289529.432,11.4804181109,4.88128562207,416.16,8489.664,4.51663591625,3.01553490085,7056.0,592704.0,9.16515138991,4.43081679884,24118.09,3745539.377,12.4619420637,5.04535873015,237.16,3652.264,3.92428337407,2.73436750942,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,174.24,2299.968,3.63318042492,2.58021682959,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,3600,-216000,,,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-02-10,,,,2.2,59.25,131.5,20.0,81.25,157.5,15.4,4.4,6.6,8.8,11.0,13.2,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,3510.5625,208000.828125,7.69740215917,4.08176578002,17292.25,2273930.875,11.4673449412,4.87900685162,400.0,8000.0,4.472135955,2.99573227355,6601.5625,536376.953125,9.01387818866,4.39753082121,24806.25,3906984.375,12.549900398,5.05942545827,237.16,3652.264,3.92428337407,2.73436750942,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,174.24,2299.968,3.63318042492,2.58021682959,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,38809,7645373,14.0356688476,5.28320372874,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-02-11,,,,2.2,58.4,129.2,20.8,77.0,159.7,15.4,4.4,6.6,8.8,11.0,13.2,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,3410.56,199176.704,7.64198926982,4.06731588983,16692.64,2156689.088,11.3666177907,4.86136159135,432.64,8998.912,4.5607017004,3.03495298671,5929.0,456533.0,8.77496438739,4.34380542185,25504.09,4073003.173,12.6372465355,5.07329705522,237.16,3652.264,3.92428337407,2.73436750942,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,174.24,2299.968,3.63318042492,2.58021682959,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,1444804,1736654408,34.6698716467,7.0917421151,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-02-12,,,,2.2,60.5,131.5,20.5,81.25,161.9,15.4,4.4,6.6,8.8,11.0,13.2,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,4511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,3660.25,221445.125,7.77817459305,4.10264336504,17292.25,2273930.875,11.4673449412,4.87900685162,420.25,8615.125,4.52769256907,3.02042488614,6601.5625,536376.953125,9.01387818866,4.39753082121,26211.61,4243659.659,12.7239930839,5.08697886068,237.16,3652.264,3.92428337407,2.73436750942,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,174.24,2299.968,3.63318042492,2.58021682959,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,20349121,91794884831,67.1639784408,8.41427413741,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-02-13,,,,2.2,61.5,131.75,19.25,81.25,164.1,15.4,4.4,6.6,8.8,11.0,13.2,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,3782.25,232608.375,7.84219357068,4.11903717481,17358.0625,2286924.73438,11.4782402832,4.88090618742,370.5625,7133.328125,4.3874821937,2.95751106073,6601.5625,536376.953125,9.01387818866,4.39753082121,26928.81,4419017.721,12.8101522239,5.1004759981,237.16,3652.264,3.92428337407,2.73436750942,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,174.24,2299.968,3.63318042492,2.58021682959,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,2307361,3504881359,38.9743505398,7.3258075026,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-02-14,,,,2.2,64.25,132.0,20.0,83.75,166.3,15.4,4.4,6.6,8.8,11.0,13.2,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,-2643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,4128.0625,265228.015625,8.01560977094,4.16278172378,17424.0,2299968.0,11.4891252931,4.88280192259,400.0,8000.0,4.472135955,2.99573227355,7014.0625,587427.734375,9.15150260886,4.42783617071,27655.69,4599141.247,12.8957357293,5.1137933862,237.16,3652.264,3.92428337407,2.73436750942,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,174.24,2299.968,3.63318042492,2.58021682959,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,6985449,-18462541707,,,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-02-15,,,,2.2,63.5,130.25,21.25,85.0,168.5,15.4,4.4,6.6,8.8,11.0,13.2,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,-3989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,4032.25,256047.875,7.96868872525,4.1510399059,16965.0625,2209699.39062,11.4127122105,4.86945568063,451.5625,9595.703125,4.60977222865,3.05635689537,7225.0,614125.0,9.21954445729,4.44265125649,28392.25,4784094.125,12.9807549857,5.12693574979,237.16,3652.264,3.92428337407,2.73436750942,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,174.24,2299.968,3.63318042492,2.58021682959,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,15912121,-63473450669,,,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-02-16,,,,2.2,62.25,130.5,22.75,83.75,170.7,15.4,4.4,6.6,8.8,11.0,13.2,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,3875.0625,241222.640625,7.88986691903,4.13115853534,17030.25,2222447.625,11.4236596588,4.87137322676,517.5625,11774.546875,4.76969600708,3.1245651454,7014.0625,587427.734375,9.15150260886,4.42783617071,29138.49,4973940.243,13.0652210085,5.1399076298,237.16,3652.264,3.92428337407,2.73436750942,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,174.24,2299.968,3.63318042492,2.58021682959,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-02-17,,,,2.2,62.8,131.0,22.6,82.0,172.9,15.4,4.4,6.6,8.8,11.0,13.2,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,3943.84,247673.152,7.92464510246,4.13995507347,17161.0,2248091.0,11.4455231423,4.8751973232,510.76,11543.176,4.7539457296,3.11794990628,6724.0,551368.0,9.05538513814,4.40671924726,29894.41,5168743.489,13.1491444589,5.15271339269,237.16,3652.264,3.92428337407,2.73436750942,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,174.24,2299.968,3.63318042492,2.58021682959,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-02-18,,,,2.2,61.4,133.8,21.2,88.0,175.1,15.4,4.4,6.6,8.8,11.0,13.2,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,3769.96,231475.544,7.83581520966,4.11740983515,17902.44,2395346.472,11.5671949927,4.89634614769,449.44,9528.128,4.60434577329,3.05400118168,7744.0,681472.0,9.38083151965,4.47733681448,30660.01,5368567.751,13.2325356603,5.16535723929,237.16,3652.264,3.92428337407,2.73436750942,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,174.24,2299.968,3.63318042492,2.58021682959,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2016-02-19,,,,2.2,59.0,132.75,20.25,85.75,177.3,15.4,4.4,6.6,8.8,11.0,13.2,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.84,10.648,1.48323969742,0.788457360364,3481.0,205379.0,7.68114574787,4.07753744391,17622.5625,2339395.17188,11.5217186218,4.88846766012,410.0625,8303.765625,4.5,3.00815479355,7353.0625,630525.109375,9.26012958873,4.45143608605,31435.29,5573476.917,13.3154046127,5.17784321308,237.16,3652.264,3.92428337407,2.73436750942,19.36,85.184,2.09761769634,1.48160454092,43.56,287.496,2.56904651573,1.88706964903,77.44,681.472,2.96647939484,2.17475172148,121.0,1331.0,3.31662479036,2.3978952728,174.24,2299.968,3.63318042492,2.58021682959,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
