,away_WP,to_WP,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot,day_0,day_4,day_5,day_6,midweek,month_1,month_2,month_3,month_4,month_11,month_12,vet_day,thanksgiv,xmas,mlk_day,pres_day,xmas_sat,mlk_sat,xmas_sun,mlk_sun,xmas_fri,mlk_fri,xmas_mon,mlk_mon,spring_break,spring_break_ends,new_24_sq,new_24_cu,new_24_sqrt,ln_new_24,basedepth_sq,basedepth_cu,basedepth_sqrt,ln_basedepth,open_trails_sq,open_trails_cu,open_trails_sqrt,ln_open_trails,open_lifts_sq,open_lifts_cu,open_lifts_sqrt,ln_open_lifts,open_percent_sq,open_percent_cu,open_percent_sqrt,ln_open_percent,tot_snow_sq,tot_snow_cu,tot_snow_sqrt,ln_tot_snow,week_snow_tot_sq,week_snow_tot_cu,week_snow_tot_sqrt,ln_week_snow_tot,2day_snow_tot_sq,2day_snow_tot_cu,2day_snow_tot_sqrt,ln_2day_snow_tot,3day_snow_tot_sq,3day_snow_tot_cu,3day_snow_tot_sqrt,ln_3day_snow_tot,4day_snow_tot_sq,4day_snow_tot_cu,4day_snow_tot_sqrt,ln_4day_snow_tot,5day_snow_tot_sq,5day_snow_tot_cu,5day_snow_tot_sqrt,ln_5day_snow_tot,6day_snow_tot_sq,6day_snow_tot_cu,6day_snow_tot_sqrt,ln_6day_snow_tot,day_0_sq,day_0_cu,day_0_sqrt,ln_day_0,day_4_sq,day_4_cu,day_4_sqrt,ln_day_4,day_5_sq,day_5_cu,day_5_sqrt,ln_day_5,day_6_sq,day_6_cu,day_6_sqrt,ln_day_6,midweek_sq,midweek_cu,midweek_sqrt,ln_midweek,month_1_sq,month_1_cu,month_1_sqrt,ln_month_1,month_2_sq,month_2_cu,month_2_sqrt,ln_month_2,month_3_sq,month_3_cu,month_3_sqrt,ln_month_3,month_4_sq,month_4_cu,month_4_sqrt,ln_month_4,month_11_sq,month_11_cu,month_11_sqrt,ln_month_11,month_12_sq,month_12_cu,month_12_sqrt,ln_month_12,vet_day_sq,vet_day_cu,vet_day_sqrt,ln_vet_day,thanksgiv_sq,thanksgiv_cu,thanksgiv_sqrt,ln_thanksgiv,xmas_sq,xmas_cu,xmas_sqrt,ln_xmas,mlk_day_sq,mlk_day_cu,mlk_day_sqrt,ln_mlk_day,pres_day_sq,pres_day_cu,pres_day_sqrt,ln_pres_day,xmas_sat_sq,xmas_sat_cu,xmas_sat_sqrt,ln_xmas_sat,mlk_sat_sq,mlk_sat_cu,mlk_sat_sqrt,ln_mlk_sat,xmas_sun_sq,xmas_sun_cu,xmas_sun_sqrt,ln_xmas_sun,mlk_sun_sq,mlk_sun_cu,mlk_sun_sqrt,ln_mlk_sun,xmas_fri_sq,xmas_fri_cu,xmas_fri_sqrt,ln_xmas_fri,mlk_fri_sq,mlk_fri_cu,mlk_fri_sqrt,ln_mlk_fri,xmas_mon_sq,xmas_mon_cu,xmas_mon_sqrt,ln_xmas_mon,mlk_mon_sq,mlk_mon_cu,mlk_mon_sqrt,ln_mlk_mon,spring_break_sq,spring_break_cu,spring_break_sqrt,ln_spring_break,spring_break_ends_sq,spring_break_ends_cu,spring_break_ends_sqrt,ln_spring_break_ends
2014-12-11,1918.0,2112.0,517.0,0.0,22.0,48,15.0,34.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,484.0,10648.0,4.69041575982,3.09104245336,2304,110592,6.92820323028,3.87120101091,225.0,3375.0,3.87298334621,2.7080502011,1156.0,39304.0,5.83095189485,3.52636052462,1024,32768,5.65685424949,3.4657359028,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2014-12-12,2146.0,3909.0,2280.0,0.0,21.0,47,15.0,33.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,441.0,9261.0,4.58257569496,3.04452243772,2209,103823,6.8556546004,3.85014760171,225.0,3375.0,3.87298334621,2.7080502011,1089.0,35937.0,5.74456264654,3.49650756147,1024,32768,5.65685424949,3.4657359028,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2014-12-13,3287.0,3720.0,2713.0,0.0,21.0,63,20.0,45.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,441.0,9261.0,4.58257569496,3.04452243772,3969,250047,7.93725393319,4.14313472639,400.0,8000.0,4.472135955,2.99573227355,2025.0,91125.0,6.7082039325,3.80666248977,1024,32768,5.65685424949,3.4657359028,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2014-12-14,4191.0,2490.0,1012.0,5.5,23.0,68,19.0,46.5,37,5.5,5.5,5.5,5.5,5.5,5.5,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30.25,166.375,2.34520787991,1.70474809224,529.0,12167.0,4.79583152331,3.13549421593,4624,314432,8.24621125124,4.21950770518,361.0,6859.0,4.35889894354,2.94443897917,2162.25,100544.625,6.81909084849,3.83945231259,1369,50653,6.0827625303,3.61091791264,30.25,166.375,2.34520787991,1.70474809224,30.25,166.375,2.34520787991,1.70474809224,30.25,166.375,2.34520787991,1.70474809224,30.25,166.375,2.34520787991,1.70474809224,30.25,166.375,2.34520787991,1.70474809224,30.25,166.375,2.34520787991,1.70474809224,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2014-12-15,2765.0,2395.0,642.0,12.0,37.0,71,19.0,50.0,49,17.5,17.5,17.5,17.5,17.5,17.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,144.0,1728.0,3.46410161514,2.48490664979,1369.0,50653.0,6.0827625303,3.61091791264,5041,357911,8.42614977318,4.26267987704,361.0,6859.0,4.35889894354,2.94443897917,2500.0,125000.0,7.07106781187,3.91202300543,2401,117649,7.0,3.89182029811,306.25,5359.375,4.18330013267,2.86220088093,306.25,5359.375,4.18330013267,2.86220088093,306.25,5359.375,4.18330013267,2.86220088093,306.25,5359.375,4.18330013267,2.86220088093,306.25,5359.375,4.18330013267,2.86220088093,306.25,5359.375,4.18330013267,2.86220088093,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2014-12-16,2183.0,2228.0,687.0,1.0,34.0,77,16.0,54.0,50,18.5,13.0,18.5,18.5,18.5,18.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,1156.0,39304.0,5.83095189485,3.52636052462,5929,456533,8.77496438739,4.34380542185,256.0,4096.0,4.0,2.77258872224,2916.0,157464.0,7.34846922835,3.98898404656,2500,125000,7.07106781187,3.91202300543,342.25,6331.625,4.30116263352,2.91777073208,169.0,2197.0,3.60555127546,2.56494935746,342.25,6331.625,4.30116263352,2.91777073208,342.25,6331.625,4.30116263352,2.91777073208,342.25,6331.625,4.30116263352,2.91777073208,342.25,6331.625,4.30116263352,2.91777073208,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2014-12-17,2186.0,2275.0,776.0,1.0,33.0,74,16.0,52.0,51,19.5,2.0,14.0,19.5,19.5,19.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,1089.0,35937.0,5.74456264654,3.49650756147,5476,405224,8.60232526704,4.3040650932,256.0,4096.0,4.0,2.77258872224,2704.0,140608.0,7.21110255093,3.95124371858,2601,132651,7.14142842854,3.93182563272,380.25,7414.875,4.41588043316,2.97041446557,4.0,8.0,1.41421356237,0.69314718056,196.0,2744.0,3.74165738677,2.63905732962,380.25,7414.875,4.41588043316,2.97041446557,380.25,7414.875,4.41588043316,2.97041446557,380.25,7414.875,4.41588043316,2.97041446557,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2014-12-18,0.0,227.0,1003.0,3.0,34.0,85,16.0,60.0,54,22.5,4.0,5.0,17.0,22.5,22.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,27.0,1.73205080757,1.09861228867,1156.0,39304.0,5.83095189485,3.52636052462,7225,614125,9.21954445729,4.44265125649,256.0,4096.0,4.0,2.77258872224,3600.0,216000.0,7.74596669241,4.09434456222,2916,157464,7.34846922835,3.98898404656,506.25,11390.625,4.74341649025,3.11351530921,16.0,64.0,2.0,1.38629436112,25.0,125.0,2.2360679775,1.60943791243,289.0,4913.0,4.12310562562,2.83321334406,506.25,11390.625,4.74341649025,3.11351530921,506.25,11390.625,4.74341649025,3.11351530921,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2014-12-19,3046.0,5245.0,3202.0,6.0,38.0,88,18.0,62.0,60,28.5,9.0,10.0,11.0,23.0,23.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36.0,216.0,2.44948974278,1.79175946923,1444.0,54872.0,6.16441400297,3.63758615973,7744,681472,9.38083151965,4.47733681448,324.0,5832.0,4.24264068712,2.8903717579,3844.0,238328.0,7.87400787401,4.12713438505,3600,216000,7.74596669241,4.09434456222,812.25,23149.125,5.33853912602,3.34990408727,81.0,729.0,3.0,2.19722457734,100.0,1000.0,3.16227766017,2.30258509299,121.0,1331.0,3.31662479036,2.3978952728,529.0,12167.0,4.79583152331,3.13549421593,529.0,12167.0,4.79583152331,3.13549421593,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2014-12-20,3949.0,5553.0,4806.0,0.0,39.0,107,23.0,62.0,60,28.5,6.0,9.0,10.0,11.0,11.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,1521.0,59319.0,6.2449979984,3.66356164613,11449,1225043,10.3440804328,4.67282883446,529.0,12167.0,4.79583152331,3.13549421593,3844.0,238328.0,7.87400787401,4.12713438505,3600,216000,7.74596669241,4.09434456222,812.25,23149.125,5.33853912602,3.34990408727,36.0,216.0,2.44948974278,1.79175946923,81.0,729.0,3.0,2.19722457734,100.0,1000.0,3.16227766017,2.30258509299,121.0,1331.0,3.31662479036,2.3978952728,121.0,1331.0,3.31662479036,2.3978952728,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2014-12-21,4562.0,3840.0,4084.0,2.0,36.0,108,22.0,76.0,62,25.0,2.0,8.0,11.0,12.0,12.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,8.0,1.41421356237,0.69314718056,1296.0,46656.0,6.0,3.58351893846,11664,1259712,10.3923048454,4.68213122712,484.0,10648.0,4.69041575982,3.09104245336,5776.0,438976.0,8.71779788708,4.33073334029,3844,238328,7.87400787401,4.12713438505,625.0,15625.0,5.0,3.21887582487,4.0,8.0,1.41421356237,0.69314718056,64.0,512.0,2.82842712475,2.07944154168,121.0,1331.0,3.31662479036,2.3978952728,144.0,1728.0,3.46410161514,2.48490664979,144.0,1728.0,3.46410161514,2.48490664979,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2014-12-22,3491.0,3580.0,4173.0,9.0,45.0,109,22.0,77.0,71,22.0,11.0,11.0,17.0,20.0,20.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,81.0,729.0,3.0,2.19722457734,2025.0,91125.0,6.7082039325,3.80666248977,11881,1295029,10.4403065089,4.69134788223,484.0,10648.0,4.69041575982,3.09104245336,5929.0,456533.0,8.77496438739,4.34380542185,5041,357911,8.42614977318,4.26267987704,484.0,10648.0,4.69041575982,3.09104245336,121.0,1331.0,3.31662479036,2.3978952728,121.0,1331.0,3.31662479036,2.3978952728,289.0,4913.0,4.12310562562,2.83321334406,400.0,8000.0,4.472135955,2.99573227355,400.0,8000.0,4.472135955,2.99573227355,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2014-12-23,3995.0,4154.0,4332.0,6.0,45.0,110,22.0,77.0,77,27.0,15.0,17.0,17.0,23.0,23.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36.0,216.0,2.44948974278,1.79175946923,2025.0,91125.0,6.7082039325,3.80666248977,12100,1331000,10.4880884817,4.70048036579,484.0,10648.0,4.69041575982,3.09104245336,5929.0,456533.0,8.77496438739,4.34380542185,5929,456533,8.77496438739,4.34380542185,729.0,19683.0,5.19615242271,3.295836866,225.0,3375.0,3.87298334621,2.7080502011,289.0,4913.0,4.12310562562,2.83321334406,289.0,4913.0,4.12310562562,2.83321334406,529.0,12167.0,4.79583152331,3.13549421593,529.0,12167.0,4.79583152331,3.13549421593,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2014-12-24,3370.0,4095.0,5057.0,0.0,46.0,111,22.0,78.0,77,26.0,6.0,15.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,2116.0,97336.0,6.78232998313,3.82864139649,12321,1367631,10.5356537529,4.70953020131,484.0,10648.0,4.69041575982,3.09104245336,6084.0,474552.0,8.83176086633,4.35670882669,5929,456533,8.77496438739,4.34380542185,676.0,17576.0,5.09901951359,3.25809653802,36.0,216.0,2.44948974278,1.79175946923,225.0,3375.0,3.87298334621,2.7080502011,289.0,4913.0,4.12310562562,2.83321334406,289.0,4913.0,4.12310562562,2.83321334406,289.0,4913.0,4.12310562562,2.83321334406,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2014-12-25,2445.0,3502.0,6114.0,0.0,47.0,115,22.0,81.0,77,23.0,0.0,6.0,15.0,17.0,17.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,2209.0,103823.0,6.8556546004,3.85014760171,13225,1520875,10.7238052948,4.74493212836,484.0,10648.0,4.69041575982,3.09104245336,6561.0,531441.0,9.0,4.39444915467,5929,456533,8.77496438739,4.34380542185,529.0,12167.0,4.79583152331,3.13549421593,0.0,0.0,0.0,-inf,36.0,216.0,2.44948974278,1.79175946923,225.0,3375.0,3.87298334621,2.7080502011,289.0,4913.0,4.12310562562,2.83321334406,289.0,4913.0,4.12310562562,2.83321334406,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
