FormattedDate,away_WP,to_WP,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot,day_0,day_4,day_5,day_6,midweek,month_1,month_2,month_3,month_4,month_11,month_12,vet_day,thanksgiv,xmas,mlk_day,pres_day,xmas_sat,mlk_sat,xmas_sun,mlk_sun,xmas_fri,mlk_fri,xmas_mon,mlk_mon,spring_break,spring_break_ends,new_24_sq,new_24_cu,new_24_sqrt,ln_new_24,basedepth_sq,basedepth_cu,basedepth_sqrt,ln_basedepth,open_trails_sq,open_trails_cu,open_trails_sqrt,ln_open_trails,open_lifts_sq,open_lifts_cu,open_lifts_sqrt,ln_open_lifts,open_percent_sq,open_percent_cu,open_percent_sqrt,ln_open_percent,tot_snow_sq,tot_snow_cu,tot_snow_sqrt,ln_tot_snow,week_snow_tot_sq,week_snow_tot_cu,week_snow_tot_sqrt,ln_week_snow_tot,2day_snow_tot_sq,2day_snow_tot_cu,2day_snow_tot_sqrt,ln_2day_snow_tot,3day_snow_tot_sq,3day_snow_tot_cu,3day_snow_tot_sqrt,ln_3day_snow_tot,4day_snow_tot_sq,4day_snow_tot_cu,4day_snow_tot_sqrt,ln_4day_snow_tot,5day_snow_tot_sq,5day_snow_tot_cu,5day_snow_tot_sqrt,ln_5day_snow_tot,6day_snow_tot_sq,6day_snow_tot_cu,6day_snow_tot_sqrt,ln_6day_snow_tot,day_0_sq,day_0_cu,day_0_sqrt,ln_day_0,day_4_sq,day_4_cu,day_4_sqrt,ln_day_4,day_5_sq,day_5_cu,day_5_sqrt,ln_day_5,day_6_sq,day_6_cu,day_6_sqrt,ln_day_6,midweek_sq,midweek_cu,midweek_sqrt,ln_midweek,month_1_sq,month_1_cu,month_1_sqrt,ln_month_1,month_2_sq,month_2_cu,month_2_sqrt,ln_month_2,month_3_sq,month_3_cu,month_3_sqrt,ln_month_3,month_4_sq,month_4_cu,month_4_sqrt,ln_month_4,month_11_sq,month_11_cu,month_11_sqrt,ln_month_11,month_12_sq,month_12_cu,month_12_sqrt,ln_month_12,vet_day_sq,vet_day_cu,vet_day_sqrt,ln_vet_day,thanksgiv_sq,thanksgiv_cu,thanksgiv_sqrt,ln_thanksgiv,xmas_sq,xmas_cu,xmas_sqrt,ln_xmas,mlk_day_sq,mlk_day_cu,mlk_day_sqrt,ln_mlk_day,pres_day_sq,pres_day_cu,pres_day_sqrt,ln_pres_day,xmas_sat_sq,xmas_sat_cu,xmas_sat_sqrt,ln_xmas_sat,mlk_sat_sq,mlk_sat_cu,mlk_sat_sqrt,ln_mlk_sat,xmas_sun_sq,xmas_sun_cu,xmas_sun_sqrt,ln_xmas_sun,mlk_sun_sq,mlk_sun_cu,mlk_sun_sqrt,ln_mlk_sun,xmas_fri_sq,xmas_fri_cu,xmas_fri_sqrt,ln_xmas_fri,mlk_fri_sq,mlk_fri_cu,mlk_fri_sqrt,ln_mlk_fri,xmas_mon_sq,xmas_mon_cu,xmas_mon_sqrt,ln_xmas_mon,mlk_mon_sq,mlk_mon_cu,mlk_mon_sqrt,ln_mlk_mon,spring_break_sq,spring_break_cu,spring_break_sqrt,ln_spring_break,spring_break_ends_sq,spring_break_ends_cu,spring_break_ends_sqrt,ln_spring_break_ends
2012-12-12,1790,1815,-137,0.0,27,18.0,6.0,2,26.5,18.0,3.0,3.0,10.0,17.0,18.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,729,19683,5.19615242271,3.295836866,324.0,5832.0,4.24264068712,2.8903717579,36.0,216.0,2.44948974278,1.79175946923,4,8,1.41421356237,0.69314718056,702.25,18609.625,5.14781507049,3.27714473299,324.0,5832.0,4.24264068712,2.8903717579,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,100.0,1000.0,3.16227766017,2.30258509299,289.0,4913.0,4.12310562562,2.83321334406,324.0,5832.0,4.24264068712,2.8903717579,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-13,2058,2280,-112,0.0,27,28.0,10.0,10,26.5,18.0,0.0,3.0,3.0,10.0,17.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,729,19683,5.19615242271,3.295836866,784.0,21952.0,5.29150262213,3.33220451018,100.0,1000.0,3.16227766017,2.30258509299,100,1000,3.16227766017,2.30258509299,702.25,18609.625,5.14781507049,3.27714473299,324.0,5832.0,4.24264068712,2.8903717579,0.0,0.0,0.0,-inf,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,100.0,1000.0,3.16227766017,2.30258509299,289.0,4913.0,4.12310562562,2.83321334406,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-14,2104,3676,110,0.0,26,34.0,10.0,10,26.5,17.0,0.0,0.0,3.0,3.0,10.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,676,17576,5.09901951359,3.25809653802,1156.0,39304.0,5.83095189485,3.52636052462,100.0,1000.0,3.16227766017,2.30258509299,100,1000,3.16227766017,2.30258509299,702.25,18609.625,5.14781507049,3.27714473299,289.0,4913.0,4.12310562562,2.83321334406,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,100.0,1000.0,3.16227766017,2.30258509299,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-15,3083,3662,1682,2.0,25,37.0,11.0,11,28.5,12.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,8.0,1.41421356237,0.69314718056,625,15625,5.0,3.21887582487,1369.0,50653.0,6.0827625303,3.61091791264,121.0,1331.0,3.31662479036,2.3978952728,121,1331,3.31662479036,2.3978952728,812.25,23149.125,5.33853912602,3.34990408727,144.0,1728.0,3.46410161514,2.48490664979,4.0,8.0,1.41421356237,0.69314718056,4.0,8.0,1.41421356237,0.69314718056,4.0,8.0,1.41421356237,0.69314718056,25.0,125.0,2.2360679775,1.60943791243,25.0,125.0,2.2360679775,1.60943791243,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-16,4333,2646,2261,6.0,30,38.0,11.0,11,34.5,11.0,8.0,8.0,8.0,8.0,11.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36.0,216.0,2.44948974278,1.79175946923,900,27000,5.47722557505,3.40119738166,1444.0,54872.0,6.16441400297,3.63758615973,121.0,1331.0,3.31662479036,2.3978952728,121,1331,3.31662479036,2.3978952728,1190.25,41063.625,5.87367006224,3.54095932404,121.0,1331.0,3.31662479036,2.3978952728,64.0,512.0,2.82842712475,2.07944154168,64.0,512.0,2.82842712475,2.07944154168,64.0,512.0,2.82842712475,2.07944154168,64.0,512.0,2.82842712475,2.07944154168,121.0,1331.0,3.31662479036,2.3978952728,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-17,2316,2006,574,4.0,32,39.0,11.0,11,38.5,15.0,10.0,12.0,12.0,12.0,12.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.0,64.0,2.0,1.38629436112,1024,32768,5.65685424949,3.4657359028,1521.0,59319.0,6.2449979984,3.66356164613,121.0,1331.0,3.31662479036,2.3978952728,121,1331,3.31662479036,2.3978952728,1482.25,57066.625,6.204836823,3.65065824129,225.0,3375.0,3.87298334621,2.7080502011,100.0,1000.0,3.16227766017,2.30258509299,144.0,1728.0,3.46410161514,2.48490664979,144.0,1728.0,3.46410161514,2.48490664979,144.0,1728.0,3.46410161514,2.48490664979,144.0,1728.0,3.46410161514,2.48490664979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-18,1899,2206,264,8.0,36,42.0,11.0,15,46.5,20.0,12.0,18.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.0,512.0,2.82842712475,2.07944154168,1296,46656,6.0,3.58351893846,1764.0,74088.0,6.48074069841,3.73766961828,121.0,1331.0,3.31662479036,2.3978952728,225,3375,3.87298334621,2.7080502011,2162.25,100544.625,6.81909084849,3.83945231259,400.0,8000.0,4.472135955,2.99573227355,144.0,1728.0,3.46410161514,2.48490664979,324.0,5832.0,4.24264068712,2.8903717579,400.0,8000.0,4.472135955,2.99573227355,400.0,8000.0,4.472135955,2.99573227355,400.0,8000.0,4.472135955,2.99573227355,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-19,2044,2217,571,2.0,43,52.0,11.0,17,48.5,22.0,10.0,14.0,20.0,22.0,22.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,8.0,1.41421356237,0.69314718056,1849,79507,6.5574385243,3.76120011569,2704.0,140608.0,7.21110255093,3.95124371858,121.0,1331.0,3.31662479036,2.3978952728,289,4913,4.12310562562,2.83321334406,2352.25,114084.125,6.96419413859,3.88156379794,484.0,10648.0,4.69041575982,3.09104245336,100.0,1000.0,3.16227766017,2.30258509299,196.0,2744.0,3.74165738677,2.63905732962,400.0,8000.0,4.472135955,2.99573227355,484.0,10648.0,4.69041575982,3.09104245336,484.0,10648.0,4.69041575982,3.09104245336,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-20,2886,3276,744,1.0,42,54.0,13.0,27,49.5,23.0,3.0,11.0,15.0,21.0,23.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,1764,74088,6.48074069841,3.73766961828,2916.0,157464.0,7.34846922835,3.98898404656,169.0,2197.0,3.60555127546,2.56494935746,729,19683,5.19615242271,3.295836866,2450.25,121287.375,7.03562363974,3.90197266957,529.0,12167.0,4.79583152331,3.13549421593,9.0,27.0,1.73205080757,1.09861228867,121.0,1331.0,3.31662479036,2.3978952728,225.0,3375.0,3.87298334621,2.7080502011,441.0,9261.0,4.58257569496,3.04452243772,529.0,12167.0,4.79583152331,3.13549421593,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-21,3244,5032,1134,0.0,40,80.0,15.0,50,49.5,23.0,1.0,3.0,11.0,15.0,21.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,1600,64000,6.32455532034,3.68887945411,6400.0,512000.0,8.94427191,4.38202663467,225.0,3375.0,3.87298334621,2.7080502011,2500,125000,7.07106781187,3.91202300543,2450.25,121287.375,7.03562363974,3.90197266957,529.0,12167.0,4.79583152331,3.13549421593,1.0,1.0,1.0,0.0,9.0,27.0,1.73205080757,1.09861228867,121.0,1331.0,3.31662479036,2.3978952728,225.0,3375.0,3.87298334621,2.7080502011,441.0,9261.0,4.58257569496,3.04452243772,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-22,3570,5142,2922,0.0,38,86.5,16.0,50,49.5,21.0,0.0,1.0,3.0,11.0,15.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,1444,54872,6.16441400297,3.63758615973,7482.25,647214.625,9.30053761887,4.46014441394,256.0,4096.0,4.0,2.77258872224,2500,125000,7.07106781187,3.91202300543,2450.25,121287.375,7.03562363974,3.90197266957,441.0,9261.0,4.58257569496,3.04452243772,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,9.0,27.0,1.73205080757,1.09861228867,121.0,1331.0,3.31662479036,2.3978952728,225.0,3375.0,3.87298334621,2.7080502011,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-23,3989,3784,4494,0.0,37,87.0,16.0,50,49.5,15.0,0.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,1369,50653,6.0827625303,3.61091791264,7569.0,658503.0,9.32737905309,4.46590811865,256.0,4096.0,4.0,2.77258872224,2500,125000,7.07106781187,3.91202300543,2450.25,121287.375,7.03562363974,3.90197266957,225.0,3375.0,3.87298334621,2.7080502011,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,9.0,27.0,1.73205080757,1.09861228867,121.0,1331.0,3.31662479036,2.3978952728,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-24,3259,3069,4289,0.0,36,90.0,16.0,50,49.5,11.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,1296,46656,6.0,3.58351893846,8100.0,729000.0,9.48683298051,4.49980967033,256.0,4096.0,4.0,2.77258872224,2500,125000,7.07106781187,3.91202300543,2450.25,121287.375,7.03562363974,3.90197266957,121.0,1331.0,3.31662479036,2.3978952728,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,9.0,27.0,1.73205080757,1.09861228867,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-25,2526,2573,4099,3.0,37,94.0,17.0,51,52.5,6.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,27.0,1.73205080757,1.09861228867,1369,50653,6.0827625303,3.61091791264,8836.0,830584.0,9.69535971483,4.54329478227,289.0,4913.0,4.12310562562,2.83321334406,2601,132651,7.14142842854,3.93182563272,2756.25,144703.125,7.24568837309,3.9608131696,36.0,216.0,2.44948974278,1.79175946923,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,16.0,64.0,2.0,1.38629436112,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-26,4084,5026,4146,3.0,39,95.0,21.0,51,55.5,7.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,27.0,1.73205080757,1.09861228867,1521,59319,6.2449979984,3.66356164613,9025.0,857375.0,9.74679434481,4.5538768916,441.0,9261.0,4.58257569496,3.04452243772,2601,132651,7.14142842854,3.93182563272,3080.25,170953.875,7.44983221288,4.01638302075,49.0,343.0,2.64575131106,1.94591014906,36.0,216.0,2.44948974278,1.79175946923,36.0,216.0,2.44948974278,1.79175946923,36.0,216.0,2.44948974278,1.79175946923,36.0,216.0,2.44948974278,1.79175946923,36.0,216.0,2.44948974278,1.79175946923,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,1,1,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
