COUNTSTATIONID,COUNTDIR,COUNTDATE,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000223,S,20150228,44,16,8,9,19,98,429,709,711,611,408,310,231,240,217,196,257,204,146,95,98,78,44,27,02/28/2015
000223,P,20150301,5,3,2,6,14,23,52,99,173,413,701,813,818,880,952,856,653,658,357,358,248,84,22,11,03/01/2015
000223,S,20150301,25,12,3,14,21,58,300,794,532,290,245,185,129,132,123,111,136,109,82,55,43,37,26,29,03/01/2015
000223,P,20150302,3,2,3,5,13,49,131,162,207,209,198,198,228,234,259,303,318,202,106,52,26,20,4,4,03/02/2015
000223,S,20150302,4,14,7,9,37,99,44,93,244,243,171,135,109,95,137,128,115,118,82,59,45,43,32,22,03/02/2015
000223,P,20150303,4,5,4,5,11,21,49,85,104,132,122,136,118,167,205,197,265,116,96,33,16,17,6,7,03/03/2015
000223,S,20150303,11,8,7,6,51,124,46,142,224,149,131,85,88,75,87,103,110,94,63,40,38,37,44,21,03/03/2015
000223,P,20150304,3,2,2,6,9,28,67,73,102,111,116,139,164,200,197,224,278,153,124,43,20,27,7,3,03/04/2015
000223,S,20150304,10,13,7,10,48,133,64,151,221,196,163,142,99,110,106,148,125,139,99,63,66,55,47,26,03/04/2015
000223,P,20150305,3,0,4,5,17,16,67,88,125,130,135,138,137,228,283,354,396,239,168,56,32,20,13,14,03/05/2015
000223,S,20150305,22,5,5,10,48,131,70,200,366,340,263,200,193,160,153,211,234,240,199,179,138,119,78,40,03/05/2015
000223,P,20150306,12,6,6,3,8,29,65,91,141,166,173,186,189,272,357,441,584,359,167,93,45,31,14,13,03/06/2015
000223,S,20150306,37,15,11,20,41,115,71,285,446,426,544,436,292,307,338,404,547,679,619,617,537,298,139,71,03/06/2015
000223,P,20150307,12,5,6,4,8,21,75,78,137,195,243,204,288,441,604,787,790,637,335,196,123,72,37,14,03/07/2015
000223,S,20150307,33,16,16,11,34,102,488,713,555,541,564,560,391,250,257,275,311,277,212,133,124,86,63,25,03/07/2015
000223,P,20150309,6,8,6,2,16,31,140,134,159,206,226,231,206,198,268,281,370,207,175,68,56,23,17,9,03/09/2015
000223,S,20150309,14,6,9,6,38,101,63,121,246,219,219,170,114,127,151,173,184,176,116,74,70,57,51,14,03/09/2015
000223,P,20150310,6,3,2,3,12,24,75,106,109,156,171,166,168,177,217,287,357,208,174,74,56,32,22,5,03/10/2015
000223,S,20150310,13,8,5,6,37,129,60,128,237,270,217,170,114,134,136,147,149,168,98,91,76,52,55,20,03/10/2015
000223,P,20150311,5,3,3,5,18,29,83,79,118,149,179,192,175,213,232,300,353,246,155,65,46,24,10,5,03/11/2015
000223,S,20150311,14,12,6,6,40,130,77,154,255,267,234,187,117,112,120,132,136,193,167,89,67,70,58,38,03/11/2015
000223,P,20150312,4,3,6,0,10,26,92,109,115,191,178,178,160,197,221,328,360,230,157,62,32,43,19,11,03/12/2015
000223,S,20150312,19,9,7,9,46,130,53,140,232,260,208,167,138,164,163,182,201,217,159,172,132,88,74,47,03/12/2015
000223,P,20150313,5,4,4,6,6,15,105,88,115,216,235,214,186,221,300,420,388,258,154,84,39,29,18,9,03/13/2015
000223,S,20150313,28,29,13,10,42,108,66,227,369,351,310,231,236,251,278,224,456,590,613,472,410,252,125,67,03/13/2015
000223,P,20150314,4,6,3,1,12,34,65,92,135,201,247,245,258,357,499,599,728,510,270,179,115,53,42,19,03/14/2015
000223,S,20150314,41,19,15,11,26,86,323,629,473,462,427,379,312,316,353,341,322,269,222,140,114,82,76,38,03/14/2015
000223,P,20150315,7,5,2,8,13,28,53,115,165,343,595,606,549,638,591,590,664,469,342,272,195,75,27,11,03/15/2015
000223,S,20150315,26,26,7,8,22,61,114,453,349,309,335,287,220,235,262,285,272,230,157,121,102,53,47,22,03/15/2015
000223,P,20150316,3,5,2,6,12,44,115,149,166,208,241,194,195,218,223,278,380,223,159,86,52,31,25,9,03/16/2015
000223,S,20150316,10,6,3,12,42,90,56,137,224,252,242,178,143,150,193,174,172,197,111,80,80,67,34,18,03/16/2015
000223,P,20150317,6,2,11,2,12,30,51,89,141,159,196,161,177,191,197,233,336,202,174,61,36,19,23,5,03/17/2015
000223,S,20150317,16,4,6,7,38,119,47,98,198,233,172,143,124,128,131,138,156,144,117,99,71,52,33,25,03/17/2015
000223,P,20150318,6,1,5,4,16,39,107,111,156,242,235,213,187,178,257,253,355,213,164,60,26,26,17,12,03/18/2015
000223,S,20150318,16,4,9,8,54,158,59,108,194,230,198,126,145,146,160,181,194,204,136,123,78,64,44,23,03/18/2015
000223,P,20150319,1,3,3,5,8,28,95,95,142,223,227,170,194,155,195,242,341,200,150,63,43,27,25,8,03/19/2015
000223,S,20150319,19,15,3,6,52,130,51,138,210,218,177,148,131,141,194,184,204,223,155,135,113,86,61,45,03/19/2015
000223,P,20150320,4,1,8,8,10,47,85,145,176,285,275,242,214,256,305,374,445,326,216,74,46,36,17,18,03/20/2015
000223,S,20150320,25,21,9,15,36,96,73,177,325,407,327,231,201,237,268,335,415,489,443,407,350,269,101,58,03/20/2015
000223,P,20150321,8,4,5,7,12,29,72,108,209,267,300,274,286,316,373,481,551,405,246,146,104,57,29,22,03/21/2015
000223,S,20150321,31,17,7,9,17,66,206,543,365,292,360,332,307,292,337,344,312,302,193,153,98,95,50,28,03/21/2015
000223,P,20150322,8,2,8,6,16,23,64,99,143,292,476,553,512,490,499,536,582,406,286,198,122,71,23,15,03/22/2015
000223,S,20150322,18,8,8,7,15,39,77,275,297,275,287,271,190,216,232,291,246,187,144,119,88,53,29,20,03/22/2015
000223,P,20150323,4,4,1,6,11,39,121,139,164,200,243,274,197,217,262,288,373,236,154,76,41,25,19,11,03/23/2015
000223,S,20150323,6,4,1,8,39,89,50,115,185,229,191,231,228,192,180,193,202,156,118,100,77,64,33,27,03/23/2015
000223,P,20150324,6,1,1,2,14,22,71,63,96,174,181,200,248,243,294,347,401,227,151,62,34,20,14,10,03/24/2015
000223,S,20150324,10,11,4,3,38,117,64,151,290,299,226,160,154,116,130,170,186,177,108,89,95,70,44,37,03/24/2015
000223,P,20150325,2,5,3,1,9,26,70,68,100,145,197,215,201,261,298,403,502,349,182,78,42,25,17,8,03/25/2015
000223,S,20150325,19,7,4,4,49,124,51,195,401,393,361,240,151,175,163,161,173,168,144,105,89,53,40,26,03/25/2015
000223,P,20150326,5,3,2,3,9,36,69,90,112,183,208,215,219,248,369,514,599,341,180,77,62,52,17,15,03/26/2015
000223,S,20150326,7,12,6,8,45,126,61,207,534,452,329,295,241,204,233,183,233,233,160,151,148,82,64,34,03/26/2015
000223,P,20150327,5,2,4,6,12,26,79,100,140,187,261,302,268,307,377,570,597,347,201,99,56,51,25,15,03/27/2015
000223,S,20150327,18,10,7,15,32,107,59,221,439,443,399,323,257,256,289,352,403,426,389,326,284,152,130,64,03/27/2015
000223,P,20150328,11,2,2,4,6,17,48,83,132,231,289,339,327,359,455,477,505,366,261,176,78,68,35,14,03/28/2015
000223,S,20150328,25,12,8,12,28,73,147,441,388,324,395,332,272,241,248,249,221,208,153,104,123,68,53,40,03/28/2015
000223,P,20150329,12,3,5,10,12,20,52,70,121,315,537,594,532,488,510,502,549,392,276,208,123,75,18,6,03/29/2015
000223,S,20150329,16,8,14,7,20,57,60,225,272,269,244,221,179,153,170,179,134,143,125,79,61,47,28,23,03/29/2015
000223,P,20150330,5,4,5,4,11,41,88,132,148,195,216,216,192,197,230,262,312,195,147,79,40,20,14,5,03/30/2015
000223,S,20150330,17,6,6,7,33,88,49,100,179,219,181,170,123,103,129,129,151,141,86,80,67,42,28,22,03/30/2015
000223,P,20150331,7,1,4,3,8,22,48,85,125,141,193,162,139,175,178,181,279,184,135,64,33,31,10,11,03/31/2015
000223,S,20150331,11,6,4,11,29,121,51,66,130,177,178,146,129,111,134,138,154,166,108,95,66,46,40,16,03/31/2015
000223,P,20150401,2,2,2,2,5,32,62,89,105,170,175,195,178,170,181,226,292,140,141,47,38,21,9,6,04/01/2015
000223,S,20150401,9,5,6,7,39,126,54,91,107,172,140,132,142,149,164,172,151,155,112,86,83,68,53,36,04/01/2015
000223,P,20150402,5,5,2,4,8,18,69,58,88,116,153,146,142,164,174,172,272,150,132,48,31,19,12,8,04/02/2015
000223,S,20150402,13,11,4,10,35,125,35,108,118,140,165,158,129,143,151,163,174,176,147,124,59,68,44,66,04/02/2015
000223,P,20150403,9,1,7,7,9,26,69,54,78,128,177,172,246,279,338,374,422,304,164,111,45,30,17,12,04/03/2015
000223,S,20150403,24,12,4,9,26,99,45,165,382,407,319,196,166,180,201,238,305,318,256,229,178,130,76,54,04/03/2015
000223,P,20150404,6,4,5,10,10,13,63,76,116,172,254,229,256,321,369,420,473,371,210,125,77,40,28,16,04/04/2015
000223,S,20150404,20,11,9,9,26,58,102,312,330,344,326,257,206,184,173,179,184,195,128,107,75,61,47,31,04/04/2015
000223,P,20150405,6,3,4,6,11,14,61,77,120,202,326,330,307,324,317,384,376,313,241,164,113,58,19,4,04/05/2015
000223,S,20150405,14,7,6,9,25,37,20,103,179,176,185,134,147,96,117,119,129,121,101,112,87,57,28,16,04/05/2015
000223,P,20150406,5,3,2,4,12,28,115,104,132,191,171,175,160,145,176,146,226,161,147,47,28,20,14,8,04/06/2015
000223,S,20150406,8,7,7,8,40,92,47,103,122,122,144,107,99,124,139,130,138,155,81,69,62,46,46,27,04/06/2015
000223,P,20150407,12,3,2,0,9,23,59,71,99,156,147,139,104,130,137,167,226,130,122,57,35,18,9,5,04/07/2015
000223,S,20150407,17,11,8,9,40,98,47,74,97,128,111,113,113,89,120,130,135,134,96,85,75,46,39,17,04/07/2015
000223,P,20150408,7,3,5,1,11,19,74,74,102,136,158,144,139,145,164,157,239,149,112,57,43,15,14,5,04/08/2015
000223,S,20150408,15,5,4,8,47,132,64,94,121,133,147,100,99,94,105,115,137,131,89,79,78,53,31,26,04/08/2015
000223,P,20150409,2,4,3,2,9,20,60,71,85,134,149,125,137,124,143,167,224,135,153,47,26,24,13,4,04/09/2015
000223,S,20150409,11,5,4,7,45,130,44,75,99,122,116,99,105,94,137,144,168,165,109,107,87,54,50,27,04/09/2015
000223,P,20150410,10,2,8,4,9,19,53,93,102,145,184,175,155,173,178,253,254,159,145,57,34,29,10,9,04/10/2015
000223,S,20150410,14,13,6,14,26,96,56,79,128,203,175,193,160,171,184,213,279,306,254,245,172,103,79,43,04/10/2015
000223,P,20150411,5,4,4,7,7,15,48,82,92,148,183,184,187,198,237,280,349,228,141,74,87,55,18,6,04/11/2015
000223,S,20150411,15,13,12,11,19,68,42,151,206,273,283,231,186,158,181,171,163,196,114,97,86,76,57,38,04/11/2015
000223,P,20150412,4,1,3,2,3,18,42,73,103,198,280,406,401,378,297,284,314,244,189,117,81,38,11,8,04/12/2015
000223,S,20150412,10,15,4,5,22,42,28,107,135,176,193,168,125,121,98,118,124,109,105,101,61,45,18,17,04/12/2015
000223,P,20150413,4,2,5,4,12,39,79,100,106,158,143,157,124,130,153,142,246,133,115,48,48,27,10,7,04/13/2015
000223,S,20150413,7,5,7,8,40,92,44,70,66,95,129,129,97,85,119,104,114,105,76,67,59,48,31,22,04/13/2015
000223,P,20150414,5,3,1,3,9,18,51,66,114,129,120,120,141,147,167,149,244,145,125,44,37,15,11,7,04/14/2015
000223,S,20150414,3,5,1,6,39,134,67,61,99,148,129,103,94,91,100,124,135,104,89,76,63,51,29,16,04/14/2015
000223,P,20150415,11,0,4,5,9,24,67,76,76,136,134,125,116,126,133,112,188,115,141,55,33,14,7,12,04/15/2015
000223,S,20150415,10,4,7,3,31,150,41,78,73,91,95,97,91,96,92,102,133,125,86,76,54,41,28,17,04/15/2015
000223,P,20150416,2,4,1,3,9,17,51,68,92,70,97,122,89,113,115,112,190,109,117,45,27,23,9,8,04/16/2015
000223,S,20150416,9,11,7,7,40,114,51,70,94,59,93,95,108,71,100,91,123,146,76,78,57,66,45,36,04/16/2015
000223,P,20150417,5,2,4,5,2,5,40,23,29,41,73,118,131,229,223,239,295,233,143,72,38,22,6,6,04/17/2015
000223,S,20150417,27,8,11,12,20,61,92,112,352,270,319,73,62,130,208,175,205,270,234,193,189,108,83,34,04/17/2015
000223,P,20150418,6,3,5,5,9,11,29,57,66,93,127,177,227,342,407,417,428,261,147,81,42,38,17,10,04/18/2015
000223,S,20150418,31,17,14,14,21,56,125,306,386,399,391,238,159,154,132,145,147,147,113,96,58,57,35,24,04/18/2015
000223,P,20150419,9,4,3,5,5,17,35,39,81,130,242,344,335,430,431,459,505,321,238,113,76,47,18,12,04/19/2015
000223,S,20150419,19,8,10,5,20,35,41,242,308,281,256,166,111,130,118,85,120,117,98,67,52,22,20,16,04/19/2015
000223,P,20150420,0,4,2,2,6,19,96,91,112,135,171,171,168,191,195,211,215,164,115,48,41,29,15,6,04/20/2015
000223,S,20150420,10,3,1,8,32,100,47,107,168,215,182,118,102,81,117,90,100,120,87,53,62,43,33,31,04/20/2015
000223,P,20150421,8,4,2,6,12,16,69,73,110,127,126,143,144,151,215,239,262,160,121,38,29,14,4,6,04/21/2015
000223,S,20150421,21,10,4,9,39,119,59,86,169,192,174,143,118,103,99,131,130,138,82,68,64,33,27,21,04/21/2015
000223,P,20150422,4,1,3,2,10,19,76,59,118,135,123,139,150,142,184,164,244,130,138,48,39,19,8,6,04/22/2015
000223,S,20150422,7,10,1,7,35,126,65,88,143,165,187,122,89,100,107,116,147,122,81,78,54,44,41,16,04/22/2015
000223,P,20150423,4,3,4,3,11,15,62,73,110,107,101,119,115,105,152,162,208,118,134,53,41,28,12,11,04/23/2015
000223,S,20150423,9,11,2,4,31,132,54,67,92,148,128,150,87,114,78,52,51,225,215,115,79,65,50,20,04/23/2015
000223,P,20150424,2,2,3,5,6,23,61,77,102,137,146,138,157,174,235,276,265,163,120,58,35,19,11,11,04/24/2015
000223,S,20150424,16,9,2,8,32,103,53,101,163,239,224,196,187,188,252,277,316,358,376,311,207,126,94,41,04/24/2015
000223,P,20150425,3,1,4,5,3,14,46,55,90,131,140,180,162,184,241,277,330,262,235,107,64,39,19,18,04/25/2015
000223,S,20150425,24,8,3,7,22,70,62,163,216,329,318,328,326,220,245,242,194,183,130,89,90,61,47,25,04/25/2015
000223,P,20150426,5,3,3,6,5,15,34,38,97,199,324,381,545,447,468,521,530,402,264,139,93,51,29,14,04/26/2015
000223,S,20150426,18,3,7,8,22,51,52,153,264,278,217,215,158,92,104,89,81,99,55,60,36,17,19,12,04/26/2015

