,away_WP,to_WP,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot,day_0,day_1,day_2,day_3,day_4,day_5,day_6,month_1,month_2,month_3,month_4,month_11,month_12,vet_day,thanksgiv,xmas,new_years,mlk_day,pres_day,new_years_sat,mlk_sat,new_years_sun,mlk_sun,new_years_fri,mlk_fri,new_years_mon,mlk_mon,spring_break,spring_break_ends
2015-01-31,4451.0,4915.0,6320.0,0.0,44.0,135,24.0,95.0,117,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-01,7561.0,3364.0,2123.0,2.0,45.0,135,23.0,95.0,119,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-02,2815.0,1784.0,1092.0,0.0,46.0,135,19.0,95.0,119,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-03,2145.0,2135.0,1082.0,4.0,47.0,135,19.0,95.0,123,6.0,4.0,6.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-04,1900.0,2092.0,1274.0,0.0,45.0,135,19.0,95.0,123,6.0,4.0,4.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-05,3128.0,3998.0,2144.0,10.0,55.0,135,19.0,95.0,133,16.0,10.0,14.0,14.0,16.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-06,3238.0,7332.0,6238.0,0.0,55.0,135,20.0,95.0,133,16.0,10.0,10.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-07,5221.0,5771.0,6788.0,0.0,55.0,135,24.0,95.0,133,16.0,0.0,10.0,10.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-08,8542.0,3553.0,1799.0,0.0,53.0,135,23.0,95.0,133,14.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-09,2858.0,1966.0,907.0,0.0,52.0,135,19.0,97.5,133,14.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-10,1908.0,1954.0,953.0,0.0,52.0,135,19.0,95.0,133,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-11,2314.0,2532.0,1171.0,4.0,52.0,135,19.0,95.0,137,14.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-12,2488.0,3832.0,2515.0,0.0,52.0,135,19.0,95.0,137,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-13,3467.0,7733.0,6781.0,0.0,51.0,135,19.0,95.0,137,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-14,3955.0,5297.0,8123.0,0.0,51.0,135,24.0,95.0,137,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-15,6259.0,3424.0,5288.0,0.0,50.0,135,23.0,95.0,137,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-16,6074.0,2352.0,1566.0,7.0,50.0,135,23.0,95.0,144,11.0,7.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-17,3273.0,2519.0,812.0,3.0,60.0,135,19.0,95.0,147,14.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-18,2603.0,2755.0,964.0,0.5,58.0,135,19.0,95.0,147,10.5,3.5,10.5,10.5,10.5,10.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-19,2657.0,3518.0,1825.0,0.0,56.0,135,19.0,95.0,147,10.5,0.5,3.5,10.5,10.5,10.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-20,3004.0,8018.0,6839.0,0.0,55.0,135,20.0,95.0,147,10.5,0.0,0.5,3.5,10.5,10.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-21,3906.0,4102.0,7035.0,7.0,57.0,135,24.0,95.0,154,17.5,7.0,7.0,7.5,10.5,10.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-22,6860.0,2239.0,2414.0,2.0,62.0,135,23.0,95.0,156,19.5,9.0,9.0,9.0,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-23,3305.0,2226.0,1335.0,2.0,61.0,135,19.0,95.0,158,14.5,4.0,11.0,11.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-24,2628.0,2596.0,1303.0,0.0,59.0,135,19.0,95.0,158,11.5,2.0,4.0,11.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-25,2179.0,2208.0,1332.0,2.2,59.0,135,19.0,95.0,161,13.2,2.2,4.2,6.2,13.2,13.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-26,2132.0,2994.0,2194.0,6.0,59.0,135,19.0,95.0,167,19.2,8.2,8.2,10.2,12.2,12.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-27,2958.0,6996.0,6232.0,3.0,67.0,135,19.0,95.0,170,22.2,9.0,11.2,11.2,13.2,13.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-28,4645.0,5197.0,6784.0,0.0,72.0,135,24.0,95.0,170,15.2,3.0,9.0,11.2,11.2,11.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-01,8199.0,3488.0,2073.0,2.0,70.0,135,23.0,95.0,172,15.2,2.0,5.0,11.0,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2015-03-02,2933.0,2078.0,1218.0,1.0,72.0,135,19.0,95.0,173,14.2,3.0,3.0,6.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-03,1917.0,1777.0,1078.0,1.5,72.0,135,18.5,94.0,174,15.7,2.5,4.5,4.5,7.5,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-04,2096.0,2234.0,1216.0,1.6,72.0,135,19.0,94.0,176,15.1,3.1,4.1,6.1,6.1,6.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-05,2664.0,3599.0,2151.0,0.0,73.0,135,19.0,94.0,176,9.1,1.6,3.1,4.1,6.1,6.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-06,3445.0,7284.0,5990.0,0.0,72.0,135,20.0,94.0,176,6.1,0.0,1.6,3.1,4.1,4.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-07,5306.0,6021.0,6705.0,0.0,71.0,135,24.0,94.0,176,6.1,0.0,0.0,1.6,3.1,3.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-08,2200.0,0.0,4505.0,0.0,70.0,135,24.0,94.0,176,4.1,0.0,0.0,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-09,3037.0,2510.0,3978.0,0.0,69.0,135,22.0,94.0,176,3.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-10,2608.0,2515.0,3885.0,0.0,69.0,135,22.0,94.0,176,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-11,2684.0,2675.0,3876.0,0.0,68.0,135,21.0,94.0,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-12,2726.0,3010.0,4160.0,0.0,67.0,135,21.0,94.0,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-13,3115.0,5745.0,6790.0,2.0,67.0,135,22.0,94.0,178,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-14,4671.0,5461.0,7580.0,0.0,67.5,135,23.5,94.0,178,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-15,6361.0,3996.0,5215.0,0.0,68.0,135,25.0,94.0,178,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-16,3022.0,2668.0,4861.0,0.0,66.0,135,22.0,94.0,178,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-17,2503.0,2293.0,4651.0,0.0,65.0,135,21.0,94.0,178,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-18,2878.0,2653.0,4426.0,0.0,64.0,135,21.0,94.0,178,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-19,2640.0,2836.0,4622.0,1.6,64.0,135,21.0,94.0,179,3.6,1.6,1.6,1.6,1.6,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-20,3605.0,5306.0,6323.0,1.0,64.0,135,22.0,94.0,180,2.6,2.6,2.6,2.6,2.6,2.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-21,4306.0,4749.0,6766.0,0.0,64.0,129,24.0,90.0,180,2.6,1.0,2.6,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-22,5422.0,3384.0,4728.0,0.0,63.0,129,23.0,90.0,180,2.6,0.0,1.0,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-23,3104.0,2717.0,4341.0,0.0,63.0,128,20.0,90.0,180,2.6,0.0,0.0,1.0,2.6,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-24,2881.0,2745.0,4205.0,7.0,70.0,128,19.0,90.0,187,9.6,7.0,7.0,7.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-25,3204.0,3292.0,4293.0,5.0,70.0,127,19.0,89.0,192,14.6,12.0,12.0,12.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-26,3626.0,4042.0,4709.0,4.0,74.0,127,20.0,89.0,196,17.0,9.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-27,4033.0,5394.0,6070.0,0.0,74.0,127,20.0,89.0,196,16.0,4.0,9.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-28,4283.0,4157.0,5944.0,0.0,73.0,127,23.0,89.0,196,16.0,0.0,4.0,9.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-29,5425.0,2720.0,3239.0,0.0,69.0,127,23.0,89.0,196,16.0,0.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-30,2753.0,2150.0,2636.0,0.0,67.0,127,19.0,89.0,196,16.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2015-03-31,2215.0,2129.0,2550.0,0.0,67.0,127,19.0,89.0,196,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2015-04-01,2288.0,2253.0,2515.0,1.4,67.0,127,19.0,89.0,198,5.4,1.4,1.4,1.4,1.4,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2015-04-02,1994.0,2362.0,2883.0,1.0,65.0,124,19.0,87.0,199,2.4,2.4,2.4,2.4,2.4,2.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2015-04-03,3072.0,4015.0,3826.0,4.0,66.0,124,19.0,87.0,203,6.4,5.0,6.4,6.4,6.4,6.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2015-04-04,3659.0,3365.0,3532.0,1.0,69.0,128,24.0,90.0,204,7.4,5.0,6.0,7.4,7.4,7.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2015-04-05,3776.0,2019.0,1775.0,0.0,69.0,128,23.0,90.0,204,7.4,1.0,5.0,6.0,7.4,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2015-04-06,2218.0,1916.0,1473.0,0.0,66.0,127,19.0,89.0,204,7.4,0.0,1.0,5.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-07,1858.0,1824.0,1439.0,0.0,66.0,128,19.0,90.0,204,7.4,0.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-08,1968.0,1903.0,1374.0,1.4,66.0,128,19.0,90.0,205,7.4,1.4,1.4,1.4,2.4,2.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-09,1858.0,2000.0,1516.0,1.0,64.0,128,19.0,90.0,206,7.4,2.4,2.4,2.4,2.4,2.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-10,2252.0,3206.0,2470.0,0.0,64.0,126,19.0,88.0,206,3.4,1.0,2.4,2.4,2.4,2.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-11,2635.0,2835.0,2670.0,0.0,63.0,126,19.0,88.0,206,2.4,0.0,1.0,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-12,3492.0,1943.0,1121.0,0.0,62.0,126,19.0,88.0,206,2.4,0.0,0.0,1.0,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-13,1987.0,1612.0,746.0,1.0,63.0,122,19.0,85.0,207,3.4,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-14,1870.0,1766.0,642.0,0.0,63.0,122,19.0,85.0,207,3.4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-15,1715.0,1614.0,541.0,0.0,62.0,121,18.0,85.0,207,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-16,1492.0,1640.0,689.0,0.0,62.0,121,17.0,85.0,207,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-17,1980.0,3237.0,1946.0,11.0,66.0,121,17.0,85.0,218,12.0,11.0,11.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-18,3000.0,3251.0,2197.0,5.0,80.0,121,17.0,85.0,223,17.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-19,3896.0,2337.0,638.0,3.0,77.0,123,16.0,86.0,226,20.0,8.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-20,2205.0,1909.0,342.0,4.0,80.0,100,10.0,70.0,230,23.0,7.0,12.0,23.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-21,2077.0,2035.0,300.0,0.0,79.0,100,10.0,70.0,230,23.0,4.0,7.0,12.0,23.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-22,1958.0,1950.0,292.0,1.4,79.0,100,10.0,70.0,231,24.4,1.4,5.4,8.4,13.4,13.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
