COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000240,20140325,P,39,28,18,12,25,96,209,564,848,848,769,791,799,748,863,947,1246,1071,719,499,367,296,141,87,03/25/2014
000240,20140325,S,51,21,21,17,17,48,197,663,985,882,747,769,694,671,757,913,970,1114,719,557,399,400,164,99,03/25/2014
000240,20140326,P,55,29,23,20,37,94,227,683,814,770,816,779,822,792,848,990,1166,1051,650,374,299,290,140,87,03/26/2014
000240,20140326,S,75,33,29,16,15,55,200,626,931,795,797,774,776,763,801,963,1027,971,603,468,355,378,164,170,03/26/2014
000240,20140327,P,32,35,29,20,40,109,211,585,708,707,625,657,664,657,742,895,1126,1015,614,378,340,226,171,96,03/27/2014
000240,20140327,S,98,50,31,17,18,54,163,609,915,791,692,654,662,643,596,875,932,1002,637,462,413,320,228,132,03/27/2014
000240,20140328,P,61,31,20,25,36,74,253,631,710,714,802,702,735,847,914,1042,1292,1049,644,489,392,303,182,98,03/28/2014
000240,20140328,S,85,50,31,27,21,52,210,607,1103,825,784,822,751,686,754,966,974,1044,826,622,512,403,246,154,03/28/2014
000240,20140329,P,64,49,35,33,26,89,178,481,701,870,909,769,767,774,794,953,1056,821,655,469,332,229,187,119,03/29/2014
000240,20140329,S,101,61,38,22,15,38,186,586,853,806,701,693,687,708,754,826,977,875,641,488,456,317,221,128,03/29/2014
000240,20140330,P,54,41,54,30,34,65,160,305,610,829,947,866,764,692,702,712,764,623,477,361,254,146,105,78,03/30/2014
000240,20140330,S,69,29,31,15,13,34,119,373,535,609,571,551,632,589,670,757,735,596,452,369,257,152,130,88,03/30/2014
000240,20140331,P,41,24,22,20,37,128,240,583,687,669,636,637,700,668,725,888,960,882,513,306,262,199,99,95,03/31/2014
000240,20140331,S,42,25,17,19,32,41,166,508,783,686,644,576,620,563,727,708,735,856,580,420,280,237,120,90,03/31/2014
000240,20140401,P,38,15,14,12,29,82,193,592,689,667,563,660,585,655,681,747,914,813,553,333,242,172,115,80,04/01/2014
000240,20140401,S,42,23,16,11,20,49,190,566,774,681,637,576,588,596,569,804,848,841,556,365,272,217,141,78,04/01/2014
000240,20140402,P,30,27,12,13,22,84,208,597,721,641,634,650,665,702,671,775,940,853,551,347,254,224,112,68,04/02/2014
000240,20140402,S,35,25,18,9,13,56,188,615,822,669,655,613,588,582,650,808,893,883,615,466,319,240,162,89,04/02/2014
000240,20140403,P,48,34,37,15,40,79,193,517,622,543,528,562,571,582,633,747,899,851,562,341,242,250,121,85,04/03/2014
000240,20140403,S,40,31,20,25,12,65,208,549,846,627,527,496,595,529,560,759,813,801,570,442,300,282,160,94,04/03/2014
000240,20140404,P,35,17,20,27,27,70,185,562,719,690,653,685,710,760,770,941,1149,1002,588,445,319,310,212,119,04/04/2014
000240,20140404,S,64,34,24,13,13,58,194,656,942,822,652,640,658,716,716,936,971,1075,824,576,448,373,244,153,04/04/2014
000240,20140405,P,39,45,31,15,31,70,225,372,662,716,701,606,692,742,793,768,924,696,531,384,260,248,210,93,04/05/2014
000240,20140405,S,66,30,40,15,17,42,176,555,751,796,764,784,756,676,646,774,795,648,536,401,275,202,176,93,04/05/2014
000240,20140406,P,71,39,28,20,23,67,120,284,510,773,822,787,713,717,663,730,830,558,470,296,242,164,150,68,04/06/2014
000240,20140406,S,62,30,23,14,10,41,123,367,598,572,549,478,473,468,544,606,601,477,392,331,233,148,106,76,04/06/2014
000240,20140407,P,25,27,12,22,42,115,226,560,627,590,526,519,619,599,634,751,805,809,450,285,207,161,121,70,04/07/2014
000240,20140407,S,39,27,40,19,16,47,131,486,767,652,567,477,503,465,607,591,633,719,476,344,294,217,119,74,04/07/2014
000240,20140408,P,36,19,14,18,25,80,205,570,642,617,583,544,609,612,653,697,886,831,623,307,229,174,93,62,04/08/2014
000240,20140408,S,38,21,17,12,11,42,182,617,790,679,549,593,533,518,572,687,700,790,510,414,283,246,131,78,04/08/2014
000240,20140409,P,31,20,12,18,21,75,193,600,638,605,532,604,580,661,653,692,869,822,496,354,274,224,140,53,04/09/2014
000240,20140409,S,42,29,10,11,10,53,187,586,783,596,581,607,555,581,591,746,797,826,528,416,323,226,137,70,04/09/2014
000240,20140410,P,33,28,9,21,17,76,185,594,626,588,601,591,602,602,645,740,923,794,559,314,268,191,105,74,04/10/2014
000240,20140410,S,46,16,26,11,8,42,176,594,800,591,579,579,569,626,616,767,841,842,553,451,320,253,143,86,04/10/2014
000240,20140411,P,34,14,23,17,23,80,173,570,640,641,608,628,660,632,705,787,910,815,607,405,326,245,164,109,04/11/2014
000240,20140411,S,57,39,30,10,17,49,180,593,786,659,634,632,600,667,595,826,865,820,729,534,435,397,262,116,04/11/2014
000240,20140412,P,57,36,40,20,29,51,140,290,471,582,634,593,591,653,723,737,879,781,494,350,292,223,155,124,04/12/2014
000240,20140412,S,73,55,36,26,15,35,154,413,654,617,598,655,595,630,661,645,703,640,505,427,311,237,243,214,04/12/2014
000240,20140413,P,64,37,39,24,23,49,129,214,413,581,638,637,575,616,515,419,511,405,307,270,180,116,102,64,04/13/2014
000240,20140413,S,85,38,28,21,20,31,98,319,535,478,484,492,535,480,493,640,491,430,244,309,160,110,86,57,04/13/2014
000240,20140414,P,32,23,19,19,47,115,181,388,518,488,490,535,644,721,806,784,842,778,466,315,260,160,94,65,04/14/2014
